"nie_malla_modi_id","sen_slope_pnsp","sen_slope_per_pnsp","p_value_pnsp","tau_pnsp"
1675999,-1.698,-2.97,0.44342,-0.165
1676000,-1.483,-3.4,0.51122,-0.143
1676001,-0.88,-2.49,0.66142,-0.099
1676002,-1.17,-2.92,0.66142,-0.099
1676003,-1.18,-2.81,0.66142,-0.099
1676004,-0.952,-2.63,0.66142,-0.099
1676005,-0.897,-2.8,0.58407,-0.121
1676006,-1.406,-4.79,0.74256,-0.077
1676007,-1.023,-3.04,0.74256,-0.077
1676008,-0.55,-1.65,0.66142,-0.099
1676009,-0.182,-0.53,0.74256,-0.077
1676010,-0.197,-0.57,0.74256,-0.077
1676011,-0.41,-1.09,0.74256,-0.077
1676012,-0.394,-1.23,0.74256,-0.077
1676013,-0.549,-1.71,0.82667,-0.055
1676014,-0.592,-2.01,0.74256,-0.077
1676015,-0.916,-4.47,0.66142,-0.099
1676016,0,0,0.9561,0.022
1676017,-0.118,-0.46,1,-0.011
1676018,-1.584,-3.66,0.58407,-0.121
1676019,-1.254,-2.08,0.66142,-0.099
1676020,-1.368,-2.22,0.66142,-0.099
1676021,-1.756,-2.78,0.58407,-0.121
1676022,-1.351,-2.27,0.74256,-0.077
1676023,-0.938,-1.84,0.74256,-0.077
1676024,-0.8,-1.58,0.74256,-0.077
1676025,-0.832,-1.69,0.74256,-0.077
1676026,-0.634,-1.38,0.82667,-0.055
1676027,-0.636,-1.33,0.82667,-0.055
1676028,-0.42,-0.85,0.82667,-0.055
1676029,-0.487,-1.01,0.82667,-0.055
1676030,-0.13,-0.27,0.91281,-0.033
1676031,-0.163,-0.37,0.82667,-0.055
1676032,-0.13,-0.36,0.91281,-0.033
1676033,-0.136,-0.52,0.82667,-0.055
1676034,-0.138,-0.5,0.74256,-0.077
1676035,0,0,1,-0.011
1676036,0,0,0.91056,0.033
1676037,-0.032,-0.13,0.95628,-0.022
1676038,0,0,1,0.011
1676039,0,0,1,-0.011
1676040,0,0,0.91056,0.033
1676041,0,0,0.9561,0.022
1676042,0,0,1,0.011
1676043,0,0,1,0.011
1676044,0,0,1,0
1676045,0,0,0.73612,0.077
1676046,0,0,0.51784,0.132
1676047,0,0,0.68069,0.088
1676048,0,0,0.51784,0.132
1676049,0.018,0.53,0.33061,0.198
1676050,0,0,0.59673,0.11
1676051,0,0,0.44636,0.132
1676052,0,0,0.53326,0.11
1676053,0,0,0.69953,0.077
1676054,0,0,0.44636,0.132
1676055,0,0,0.06904,0.231
1676056,0,0,0.69953,0.077
1676057,0,0,0.84666,0.044
1676058,0,0,0.90282,0.033
1676059,0,0,0.80709,0.055
1676060,0,0,0.95312,0.022
1676061,0,0,1,0.011
1676062,0,0,1,-0.011
1676063,0,0,0.79694,0.055
1676064,0,0,0.79694,0.055
1676065,0,0,0.93862,0.022
1676066,0,0,0.21485,0.121
1676067,0,0,0.21485,0.121
1676068,0,0,0.21485,0.121
1676069,0,0,0.21485,0.121
1676070,0,NA,NA,0
1676071,0,NA,NA,0
1676072,0,NA,NA,0
1676073,0,NA,NA,0
1676074,0,NA,NA,0
1676075,0,NA,NA,0
1676076,0,0,0.21485,0.121
1676077,0,0,0.21485,0.121
1676078,0,0,0.21485,0.121
1676079,0,NA,NA,0
1676080,0,NA,NA,0
1676081,0,NA,NA,0
1676082,0,NA,NA,0
1676083,0,NA,NA,0
1676084,0,NA,NA,0
1676085,0,NA,NA,0
1676086,0,NA,NA,0
1676087,0,NA,NA,0
1676088,0,NA,NA,0
1678314,0,NA,NA,0
1678315,0,NA,NA,0
1678316,0,0,0.62797,0.088
1678317,0,0,0.54155,0.121
1678318,0,0,0.54155,0.121
1678319,0,0,0.54155,0.121
1678322,0,0,0.95436,-0.022
1678323,0,0,1,0
1678324,-0.419,-1.21,0.91281,-0.033
1678325,-0.888,-2.29,1,-0.011
1678326,-1.477,-2.91,0.74256,-0.077
1678327,-0.562,-1,0.82667,-0.055
1678328,-1.43,-3.08,0.66142,-0.099
1678329,-1.007,-2.27,0.91281,-0.033
1678330,-1.043,-2.94,0.74256,-0.077
1678331,-0.498,-1.71,0.58407,-0.121
1678332,-1.023,-2.85,0.66142,-0.099
1678333,-2.032,-3.52,0.66142,-0.099
1678334,-2.026,-4.24,0.66142,-0.099
1678335,-1.756,-4.45,0.66142,-0.099
1678336,-2.266,-6.2,0.51122,-0.143
1678337,-2.504,-6.07,0.58407,-0.121
1678338,-2.256,-6.98,0.38107,-0.187
1678339,-2.952,-7.32,0.51122,-0.143
1678340,-3.19,-8.28,0.38107,-0.187
1678341,-2.808,-7.62,0.38107,-0.187
1678342,-2.777,-7.38,0.44342,-0.165
1678343,-2.8,-6.63,0.44342,-0.165
1678344,-2.587,-6.53,0.44342,-0.165
1678345,-2.564,-5.2,0.66142,-0.099
1678346,-2.864,-4.78,0.58407,-0.121
1678347,-2.268,-3.47,0.66142,-0.099
1678348,-2.03,-2.46,0.66142,-0.099
1678349,-1.955,-2.57,0.74256,-0.077
1678350,-2.157,-3.92,0.51122,-0.143
1678351,-2.606,-3.98,0.74256,-0.077
1678352,-2.017,-2.63,0.74256,-0.077
1678353,-2.312,-3.49,0.74256,-0.077
1678354,-2.345,-5.72,0.51122,-0.143
1678355,-0.161,-1.23,0.6217,-0.11
1678356,-0.281,-1.37,0.91281,-0.033
1678357,-1.984,-5.11,0.66142,-0.099
1678358,-0.015,-0.08,1,-0.011
1678359,0,0,0.82441,-0.055
1678360,-0.018,-0.14,0.86935,-0.044
1678361,-1.982,-4.81,0.82667,-0.055
1678362,-1.864,-3.35,0.91281,-0.033
1678363,-2.055,-2.52,0.82667,-0.055
1678364,-1.842,-2.04,0.82667,-0.055
1678365,-1.508,-1.45,0.74256,-0.077
1678366,-3.905,-3.26,0.44342,-0.165
1678367,-2.271,-1.65,0.38107,-0.187
1678368,-3.061,-2.52,0.51122,-0.143
1678369,-2.629,-2.4,0.51122,-0.143
1678370,-2.01,-2.11,0.82667,-0.055
1678371,-2.124,-2.38,0.82667,-0.055
1678372,-3.563,-3.13,0.51122,-0.143
1678373,-3.092,-2.33,0.38107,-0.187
1678374,-3.647,-2.86,0.38107,-0.187
1678375,-3.603,-3.28,0.51122,-0.143
1678376,-3.282,-3.5,0.74256,-0.077
1678377,-1.086,-1.25,0.82667,-0.055
1678378,-1.095,-1.28,0.91281,-0.033
1678379,-2.847,-2.84,0.74256,-0.077
1678380,-3.346,-3.42,0.74256,-0.077
1678381,-2.286,-2.32,0.91281,-0.033
1678382,-1.995,-2.12,1,-0.011
1678383,-1.545,-1.76,0.91281,-0.033
1678384,-1.495,-1.78,0.91281,-0.033
1678385,-1.593,-1.89,0.91281,-0.033
1678386,-1.745,-1.98,0.82667,-0.055
1678387,-1.979,-2.28,0.82667,-0.055
1678388,-1.919,-2.26,0.82667,-0.055
1678389,-2.092,-2.74,0.91281,-0.033
1678390,-1.625,-2.2,0.74256,-0.077
1678391,-1.551,-2.23,0.58407,-0.121
1678392,-1.492,-1.9,0.82667,-0.055
1678393,-1.77,-2.45,0.58407,-0.121
1678394,-2.035,-3.06,0.58407,-0.121
1678395,-1.99,-3.12,0.58407,-0.121
1678396,-1.982,-3.2,0.58407,-0.121
1678397,-1.784,-2.75,0.51122,-0.143
1678398,-2.112,-3.11,0.58407,-0.121
1678399,-1.879,-2.86,0.51122,-0.143
1678400,-1.41,-1.94,0.74256,-0.077
1678401,-1.634,-2.67,0.58407,-0.121
1678402,-1.156,-2.59,0.44342,-0.165
1678403,-0.504,-1.58,0.82667,-0.055
1678404,-0.863,-2.53,0.74256,-0.077
1678405,-1.12,-2.61,0.51122,-0.143
1678406,-2.408,-4.65,0.58407,-0.121
1678407,-1.159,-2.45,0.44342,-0.165
1678408,-1.189,-2.52,0.44342,-0.165
1678409,-1.147,-2.57,0.44342,-0.165
1678410,-0.842,-1.79,0.74256,-0.077
1678411,-1.678,-3.29,0.51122,-0.143
1678412,-1.6,-3.22,0.51122,-0.143
1678413,-0.682,-1.72,0.66142,-0.099
1678414,-0.622,-2.45,0.82667,-0.055
1678415,-0.908,-4.4,0.74256,-0.077
1678416,-0.79,-3.87,0.74256,-0.077
1678417,-0.359,-1.83,0.70113,-0.088
1678418,0,0,0.91166,-0.033
1678419,-0.704,-2.72,0.82667,-0.055
1678420,-1.147,-3.08,0.74256,-0.077
1678421,-1.232,-2.05,0.66142,-0.099
1678422,-1.875,-2.55,0.82667,-0.055
1678423,-0.906,-1.27,0.91281,-0.033
1678424,-1.653,-2.46,0.82667,-0.055
1678425,-1.8,-2.76,0.74256,-0.077
1678426,-1.773,-2.83,0.74256,-0.077
1678427,-1.43,-2.53,0.66142,-0.099
1678428,-0.632,-1.39,0.82667,-0.055
1678429,-0.559,-1.19,0.91281,-0.033
1678430,-0.492,-1.02,0.82667,-0.055
1678431,-0.483,-0.94,0.82667,-0.055
1678432,-0.255,-0.51,0.82667,-0.055
1678433,-0.126,-0.26,0.82667,-0.055
1678434,-0.067,-0.13,1,-0.011
1678435,-0.157,-0.34,0.82667,-0.055
1678436,-0.13,-0.28,1,-0.011
1678437,-0.262,-0.73,0.82667,-0.055
1678438,-0.162,-0.55,0.82667,-0.055
1678439,-0.165,-0.54,0.82667,-0.055
1678440,-0.25,-0.73,0.82667,-0.055
1678441,-0.225,-0.71,0.82667,-0.055
1678442,-0.142,-0.52,0.82667,-0.055
1678443,-0.606,-1.38,0.66142,-0.099
1678444,-0.578,-1.92,0.74256,-0.077
1678445,-0.152,-0.45,0.82667,-0.055
1678446,0,0,0.9561,-0.022
1678447,0,0,0.6532,0.099
1678448,0,0,0.45689,0.154
1678449,0,0,0.45689,0.154
1678450,0,0,0.45689,0.154
1678451,0,0,0.52901,0.132
1678452,0,0,0.51784,0.132
1678453,0,0,0.62528,0.099
1678454,0,0,0.59673,0.11
1678455,0,0,0.68069,0.088
1678456,0,0,0.71416,0.077
1678457,0,0,0.80709,0.055
1678458,0,0,0.89763,0.033
1678459,0,0,0.71416,0.077
1678460,0,0,0.86,0.044
1678461,0,0,0.95436,0.022
1678462,0,0,0.86368,0.044
1678463,0,0,0.95312,0.022
1678464,0,0,0.90282,0.033
1678465,0,0,0.90282,0.033
1678466,0,0,0.89763,0.033
1678467,0,0,0.79694,0.055
1678468,0,0,0.93862,0.022
1678469,0,0,0.21485,0.121
1678470,0,0,0.21485,0.121
1678471,0,0,0.21485,0.121
1678472,0,NA,NA,0
1678473,0,NA,NA,0
1678474,0,NA,NA,0
1678475,0,NA,NA,0
1678476,0,NA,NA,0
1678477,0,0,0.21485,0.121
1678478,0,0,0.21485,0.121
1678479,0,0,0.21485,0.121
1678480,0,0,0.21485,0.121
1678481,0,0,0.21485,0.121
1678482,0,NA,NA,0
1678483,0,NA,NA,0
1678484,0,NA,NA,0
1678485,0,NA,NA,0
1678486,0,NA,NA,0
1678487,0,NA,NA,0
1678488,0,NA,NA,0
1678489,0,NA,NA,0
1678490,0,NA,NA,0
1680717,0,NA,NA,0
1680718,0,NA,NA,0
1680719,0,0,0.3633,-0.121
1680720,0,0,0.54155,0.121
1680724,0,0,0.39274,0.165
1680725,0,0,0.82224,-0.055
1680726,0,0,1,0
1680727,0.09,0.39,0.78398,0.066
1680728,-0.349,-1.09,0.91281,-0.033
1680729,-0.845,-2.84,0.66142,-0.099
1680730,-0.01,-0.04,0.95628,-0.022
1680731,-0.098,-0.36,0.91281,-0.033
1680732,-1.044,-2.67,0.82667,-0.055
1680733,-1.68,-3.45,0.66142,-0.099
1680734,-1.153,-2.57,0.58407,-0.121
1680735,-2.256,-3.74,0.58407,-0.121
1680736,-2.232,-3.94,0.44342,-0.165
1680737,-2.48,-4.29,0.51122,-0.143
1680738,-2.226,-3.64,0.58407,-0.121
1680739,-2.432,-4.84,0.66142,-0.099
1680740,-2.683,-7.06,0.44342,-0.165
1680741,-2.67,-5.58,0.58407,-0.121
1680742,-1.97,-3.49,0.74256,-0.077
1680743,-2.82,-5.84,0.51122,-0.143
1680744,-2.268,-4.32,0.51122,-0.143
1680745,-2.401,-4.51,0.51122,-0.143
1680746,-2.663,-5.44,0.58407,-0.121
1680747,-2.638,-4.9,0.51122,-0.143
1680748,-2.725,-5.83,0.44342,-0.165
1680749,-2.336,-3.55,0.66142,-0.099
1680750,-1.967,-2.34,0.74256,-0.077
1680751,-2.025,-2.32,0.66142,-0.099
1680752,-1.755,-2.4,0.74256,-0.077
1680753,-1.972,-2.35,0.74256,-0.077
1680754,-2,-2.21,0.82667,-0.055
1680755,-2.59,-3.96,0.74256,-0.077
1680756,-1.49,-5.01,0.51122,-0.143
1680757,-0.698,-2.61,0.91281,-0.033
1680758,-2.19,-5.3,0.74256,-0.077
1680759,-2.605,-5.59,0.74256,-0.077
1680760,-0.715,-2.81,0.58407,-0.121
1680761,-0.011,-0.13,0.65722,-0.099
1680762,-0.018,-0.13,0.86935,-0.044
1680763,-1.917,-6.04,0.74256,-0.077
1680764,-1.762,-2.8,0.91281,-0.033
1680765,-1.192,-1.78,0.82667,-0.055
1680766,-2.493,-3.18,0.82667,-0.055
1680767,-2.01,-2.14,0.82667,-0.055
1680768,-3.2,-2.88,0.66142,-0.099
1680769,-2.91,-2.19,0.38107,-0.187
1680770,-3.158,-2.64,0.51122,-0.143
1680771,-2.123,-1.98,0.74256,-0.077
1680772,-1.86,-2.01,0.82667,-0.055
1680773,-1.495,-1.72,0.91281,-0.033
1680774,-3.471,-3.14,0.51122,-0.143
1680775,-3.603,-2.89,0.32442,-0.209
1680776,-3.585,-2.93,0.38107,-0.187
1680777,-3.605,-3.33,0.44342,-0.165
1680778,-2.553,-2.62,0.58407,-0.121
1680779,-2.17,-2.79,0.66142,-0.099
1680780,-2.51,-2.78,0.74256,-0.077
1680781,-3.287,-3.13,0.44342,-0.165
1680782,-1.992,-2.18,0.82667,-0.055
1680783,-3.456,-3.66,0.66142,-0.099
1680784,-1.93,-2.04,0.82667,-0.055
1680785,-2.584,-2.49,0.74256,-0.077
1680786,-2.558,-2.42,0.66142,-0.099
1680787,-2.459,-2.35,0.66142,-0.099
1680788,-2.573,-2.46,0.74256,-0.077
1680789,-1.944,-1.96,0.74256,-0.077
1680790,-1.74,-1.98,0.66142,-0.099
1680791,-1.935,-2.56,0.82667,-0.055
1680792,-1.77,-2.52,0.74256,-0.077
1680793,-1.018,-1.29,0.82667,-0.055
1680794,-1.51,-2.12,0.58407,-0.121
1680795,-1.565,-2.27,0.66142,-0.099
1680796,-1.945,-3.04,0.66142,-0.099
1680797,-1.466,-2.53,0.66142,-0.099
1680798,-1.588,-3.03,0.74256,-0.077
1680799,-1.311,-2.7,0.82667,-0.055
1680800,-1.712,-2.89,0.66142,-0.099
1680801,-1.413,-1.96,0.74256,-0.077
1680802,-1.345,-2.18,0.58407,-0.121
1680803,-1.386,-2.37,0.58407,-0.121
1680804,-0.905,-2.32,0.74256,-0.077
1680805,-1.27,-4.16,0.58407,-0.121
1680806,-0.633,-2.3,0.66142,-0.099
1680807,-0.939,-2.42,0.66142,-0.099
1680808,-1.48,-3.14,0.44342,-0.165
1680809,-1.562,-2.49,0.58407,-0.121
1680810,-1.661,-2.54,0.58407,-0.121
1680811,-1.495,-2.87,0.51122,-0.143
1680812,-0.9,-2.04,0.66142,-0.099
1680813,-0.565,-1.37,0.82667,-0.055
1680814,-1.615,-3.22,0.58407,-0.121
1680815,-0.394,-0.99,0.58407,-0.121
1680816,-0.544,-2.14,0.82667,-0.055
1680817,0,0,1,0
1680818,0,0,0.73612,-0.077
1680819,0,0,0.73612,-0.077
1680820,0,0,1,-0.011
1680821,-0.692,-3.07,0.66142,-0.099
1680822,-1.052,-2.77,0.66142,-0.099
1680823,-1.366,-2.24,0.58407,-0.121
1680824,-1.428,-2.31,0.74256,-0.077
1680825,-1.491,-2.8,0.58407,-0.121
1680826,-1.555,-2.72,0.74256,-0.077
1680827,-2.034,-3.21,0.66142,-0.099
1680828,-1.384,-2.37,0.66142,-0.099
1680829,-0.634,-1.37,0.82667,-0.055
1680830,-0.45,-1.23,0.91281,-0.033
1680831,-0.37,-0.94,0.91281,-0.033
1680832,-0.35,-0.88,0.91281,-0.033
1680833,-0.09,-0.23,1,-0.011
1680834,-0.09,-0.26,1,-0.011
1680835,-0.09,-0.25,1,-0.011
1680836,-0.09,-0.23,1,-0.011
1680837,0.17,0.35,1,0.011
1680838,-0.467,-0.81,0.82667,-0.055
1680839,-0.21,-0.39,1,-0.011
1680840,-0.228,-0.46,0.91281,-0.033
1680841,-0.117,-0.22,0.91281,-0.033
1680842,-0.268,-0.54,0.74256,-0.077
1680843,-0.248,-0.51,0.91281,-0.033
1680844,-0.462,-0.88,0.74256,-0.077
1680845,-0.272,-0.54,1,-0.011
1680846,-0.286,-0.58,1,-0.011
1680847,-0.322,-0.69,0.74256,-0.077
1680848,-0.699,-1.84,0.66142,-0.099
1680849,0,0,1,0.011
1680850,0,0,1,0.011
1680851,0.027,0.36,0.50032,0.143
1680852,0.084,1.17,0.50032,0.143
1680853,0,0,0.73612,0.077
1680854,0,0,0.52901,0.132
1680855,0,0,0.59673,0.11
1680856,0,0,0.68069,0.088
1680857,0,0,1,-0.011
1680858,0,0,0.59673,0.11
1680859,0,0,0.82224,-0.055
1680860,0,0,0.68871,0.088
1680861,0,0,0.7688,0.066
1680862,0,0,0.77477,0.066
1680863,0,0,0.77477,0.066
1680864,0,0,0.7688,0.066
1680865,0,0,0.95312,0.022
1680866,0,0,1,0
1680867,0,0,0.95312,0.022
1680868,0,0,0.90282,0.033
1680869,0,0,0.89763,0.033
1680870,0,0,0.79694,0.055
1680871,0,0,0.21485,0.121
1680872,0,0,0.21485,0.121
1680873,0,0,0.21485,0.121
1680874,0,0,0.21485,0.121
1680875,0,NA,NA,0
1680876,0,NA,NA,0
1680877,0,NA,NA,0
1680878,0,NA,NA,0
1680879,0,0,0.21485,0.121
1680880,0,0,0.21485,0.121
1680881,0,0,0.21485,0.121
1680882,0,0,0.21485,0.121
1680883,0,0,0.21485,0.121
1680884,0,0,0.21485,0.121
1680885,0,0,0.21485,0.121
1680886,0,0,0.21485,0.121
1680887,0,NA,NA,0
1680888,0,NA,NA,0
1680889,0,NA,NA,0
1680890,0,NA,NA,0
1680891,0,NA,NA,0
1680892,0,NA,NA,0
1683119,0,NA,NA,0
1683120,0,0,0.21485,-0.121
1683121,0,0,0.3633,-0.121
1683122,0,0,1,0
1683123,0,0,0.72924,0.066
1683127,0,0,0.54155,0.121
1683128,0,0,0.73612,-0.077
1683129,0,0,0.9561,-0.022
1683130,0,0,1,-0.011
1683131,0,0,0.73612,-0.077
1683132,-0.05,-0.39,0.73927,-0.077
1683133,0,0,1,0
1683134,-0.073,-0.36,0.86883,-0.044
1683135,0.057,0.24,0.86935,0.044
1683136,-1.003,-2.7,0.74256,-0.077
1683137,-2.198,-4.88,0.51122,-0.143
1683138,-2.174,-3.62,0.58407,-0.121
1683139,-2.15,-3.49,0.66142,-0.099
1683140,-1.576,-2.28,0.66142,-0.099
1683141,-2.25,-3.62,0.58407,-0.121
1683142,-3.132,-7.04,0.58407,-0.121
1683143,-2.228,-4.12,0.44342,-0.165
1683144,-2.24,-3.39,0.66142,-0.099
1683145,-2.18,-3.17,0.66142,-0.099
1683146,-1.873,-2.8,0.58407,-0.121
1683147,-1.823,-2.58,0.66142,-0.099
1683148,-2.431,-4.14,0.58407,-0.121
1683149,-2.773,-4.59,0.58407,-0.121
1683150,-2.745,-5.5,0.58407,-0.121
1683151,-1.896,-2.58,0.74256,-0.077
1683152,-1.963,-2.23,0.58407,-0.121
1683153,-2.007,-2.1,0.82667,-0.055
1683154,-2.598,-3.18,0.74256,-0.077
1683155,-1.968,-2.19,0.74256,-0.077
1683156,-1.748,-1.66,0.82667,-0.055
1683157,-1.98,-2.49,0.74256,-0.077
1683158,-0.69,-2.63,0.82667,-0.055
1683159,-2.665,-5.39,0.74256,-0.077
1683160,-2.128,-3.35,0.74256,-0.077
1683161,-2.09,-3.42,0.82667,-0.055
1683162,-2,-5.13,0.82667,-0.055
1683163,-0.13,-1.06,0.70113,-0.088
1683164,0.002,0.01,1,0.011
1683165,-0.015,-0.08,1,-0.011
1683166,-1.675,-5.22,0.74256,-0.077
1683167,-1.92,-3.32,0.91281,-0.033
1683168,-1.438,-2.04,0.74256,-0.077
1683169,-1.26,-1.47,0.91281,-0.033
1683170,-2.872,-2.62,0.51122,-0.143
1683171,-3.5,-2.95,0.38107,-0.187
1683172,-3.353,-3.03,0.51122,-0.143
1683173,-1.914,-1.89,0.74256,-0.077
1683174,-1.14,-1.38,0.82667,-0.055
1683175,-1.483,-1.8,0.82667,-0.055
1683176,-2.874,-2.88,0.66142,-0.099
1683177,-3.298,-2.97,0.51122,-0.143
1683178,-3.455,-3.08,0.44342,-0.165
1683179,-3.018,-3,0.58407,-0.121
1683180,-2.889,-2.99,0.58407,-0.121
1683181,-2.225,-2.97,0.58407,-0.121
1683182,-2.067,-2.51,0.51122,-0.143
1683183,-3.347,-3.43,0.51122,-0.143
1683184,-2.512,-2.78,0.58407,-0.121
1683185,-2.98,-3.25,0.51122,-0.143
1683186,-3.635,-3.61,0.51122,-0.143
1683187,-2.488,-2.36,0.66142,-0.099
1683188,-2.568,-2.5,0.66142,-0.099
1683189,-2.578,-2.52,0.66142,-0.099
1683190,-2.918,-2.89,0.66142,-0.099
1683191,-1.821,-2.16,0.82667,-0.055
1683192,-1.997,-2.8,0.74256,-0.077
1683193,-1.898,-2.77,0.74256,-0.077
1683194,-1.727,-2.77,0.58407,-0.121
1683195,-1.765,-2.49,0.66142,-0.099
1683196,-2.03,-3.03,0.58407,-0.121
1683197,-2.206,-3.52,0.66142,-0.099
1683198,-1.119,-2.15,0.91281,-0.033
1683199,-0.957,-2.23,0.51122,-0.143
1683200,-0.562,-1.65,0.66142,-0.099
1683201,-1.068,-2.64,0.58407,-0.121
1683202,-1.309,-2.65,0.82667,-0.055
1683203,-1.45,-2.29,0.66142,-0.099
1683204,-1.189,-2.28,0.66142,-0.099
1683205,-1.244,-2.67,0.51122,-0.143
1683206,-1.255,-3.48,0.74256,-0.077
1683207,-1.534,-5.73,0.58407,-0.121
1683208,-1.04,-5.43,0.51122,-0.143
1683209,-1.04,-3.23,0.74256,-0.077
1683210,-2.049,-4.55,0.44342,-0.165
1683211,-1.726,-3.06,0.58407,-0.121
1683212,-1.562,-2.59,0.58407,-0.121
1683213,-1.812,-4.05,0.44342,-0.165
1683214,-0.452,-1.41,0.74256,-0.077
1683215,-1.43,-5.34,0.74256,-0.077
1683216,-0.507,-1.59,0.66142,-0.099
1683217,-1.013,-2.54,0.66142,-0.099
1683218,-0.6,-1.87,0.66142,-0.099
1683219,-0.746,-2.91,0.82667,-0.055
1683220,0,0,1,0
1683221,0,0,0.82224,-0.055
1683222,0,0,1,-0.011
1683223,-0.28,-1.3,0.66142,-0.099
1683224,-0.19,-0.6,0.82667,-0.055
1683225,-1.476,-3.06,0.74256,-0.077
1683226,-1.554,-3.12,0.66142,-0.099
1683227,-0.898,-2.22,0.74256,-0.077
1683228,-0.787,-1.78,0.74256,-0.077
1683229,-1.185,-2.2,0.66142,-0.099
1683230,-1.069,-2,0.66142,-0.099
1683231,-0.56,-1.22,0.91281,-0.033
1683232,-0.31,-1.13,0.82667,-0.055
1683233,-0.035,-0.15,0.86935,-0.044
1683234,-0.079,-0.33,0.78398,-0.066
1683235,-0.124,-0.43,0.91281,-0.033
1683236,-0.124,-0.49,0.86935,-0.044
1683237,0,0,0.91166,0.033
1683238,-0.14,-0.47,0.91281,-0.033
1683239,-0.08,-0.18,1,-0.011
1683240,-0.09,-0.18,1,-0.011
1683241,-0.09,-0.2,1,-0.011
1683242,-0.09,-0.19,1,-0.011
1683243,-0.216,-0.44,0.91281,-0.033
1683244,-0.245,-0.62,0.74256,-0.077
1683245,-0.527,-1.23,0.74256,-0.077
1683246,-0.265,-0.58,0.82667,-0.055
1683247,-0.28,-0.63,0.82667,-0.055
1683248,-0.47,-1.23,0.66142,-0.099
1683249,-0.3,-0.89,0.82667,-0.055
1683250,-0.29,-0.81,0.82667,-0.055
1683251,-1.276,-2.97,0.51122,-0.143
1683252,-0.348,-1.02,0.82667,-0.055
1683253,-0.002,-0.01,0.95628,-0.022
1683254,-0.002,-0.01,1,-0.011
1683255,0,0,1,0.011
1683256,-0.54,-2.46,0.86883,-0.044
1683257,0,0,1,-0.011
1683258,0,0,1,-0.011
1683259,0,0,0.73612,-0.077
1683260,0,0,0.91056,-0.033
1683261,0,0,0.82224,-0.055
1683262,0,0,0.6532,-0.099
1683263,0,0,0.82224,-0.055
1683264,0,0,0.82224,-0.055
1683265,0,0,0.82224,-0.055
1683266,0,0,0.95436,0.022
1683267,0,0,1,0
1683268,0,0,0.90282,0.033
1683269,0,0,0.90282,0.033
1683270,0,0,0.90282,0.033
1683271,0,0,0.89763,0.033
1683272,0,0,0.79694,0.055
1683273,0,0,0.93862,0.022
1683274,0,0,1,0.011
1683275,0,0,0.21485,0.121
1683276,0,0,0.21485,0.121
1683277,0,0,0.21485,0.121
1683278,0,0,0.21485,0.121
1683279,0,0,0.21485,0.121
1683280,0,0,0.21485,0.121
1683281,0,0,0.21485,0.121
1683282,0,0,0.21485,0.121
1683283,0,0,1,0.011
1683284,0,0,1,0.011
1683285,0,0,1,0.011
1683286,0,0,0.21485,0.121
1683287,0,0,0.21485,0.121
1683288,0,0,0.21485,0.121
1683289,0,0,0.21485,0.121
1683290,0,NA,NA,0
1683291,0,NA,NA,0
1683292,0,NA,NA,0
1683293,0,NA,NA,0
1683294,0,NA,NA,0
1685521,0,0,0.21485,-0.121
1685522,0,0,1,0
1685523,0,0,1,0
1685524,0,0,1,0
1685525,0,0,0.54155,0.121
1685526,0,0,0.46383,0.143
1685528,0,0,0.39274,0.165
1685529,0,0,0.86,0.044
1685530,0,0,0.95312,0.022
1685531,0,0,0.95436,0.022
1685532,0,0,1,-0.011
1685533,-0.025,-0.14,0.86883,-0.044
1685534,0,0,0.9561,-0.022
1685535,-1.196,-3.47,0.74256,-0.077
1685536,-0.913,-2.96,0.66142,-0.099
1685537,-0.041,-0.19,1,-0.011
1685538,-0.03,-0.12,1,-0.011
1685539,-2.218,-5.76,0.51122,-0.143
1685540,-2.284,-4.39,0.66142,-0.099
1685541,-1.5,-1.93,0.74256,-0.077
1685542,-1.37,-1.71,0.74256,-0.077
1685543,-1.961,-2.58,0.74256,-0.077
1685544,-2.202,-3.09,0.66142,-0.099
1685545,-1.698,-2.42,0.58407,-0.121
1685546,-1.382,-1.84,0.66142,-0.099
1685547,-1.39,-1.86,0.74256,-0.077
1685548,-1.417,-1.84,0.66142,-0.099
1685549,-1.552,-2.27,0.66142,-0.099
1685550,-1.762,-2.58,0.66142,-0.099
1685551,-1.545,-2.14,0.66142,-0.099
1685552,-2.47,-3.56,0.74256,-0.077
1685553,-1.794,-2.46,0.74256,-0.077
1685554,-2.005,-2.12,0.74256,-0.077
1685555,-1.927,-1.82,0.82667,-0.055
1685556,-2.14,-2.19,0.74256,-0.077
1685557,-2.11,-2.1,0.74256,-0.077
1685558,-1.456,-1.32,0.74256,-0.077
1685559,-2.394,-3.23,0.74256,-0.077
1685560,-2.169,-5.74,0.58407,-0.121
1685561,-2.647,-4.23,0.74256,-0.077
1685562,-1.95,-2.4,0.66142,-0.099
1685563,-2.033,-3.2,0.82667,-0.055
1685564,-2.17,-5.1,0.82667,-0.055
1685565,-0.018,-0.12,0.86935,-0.044
1685566,-1.566,-5.38,0.66142,-0.099
1685567,-1.347,-3.55,0.74256,-0.077
1685568,-1.368,-3.58,0.74256,-0.077
1685569,-1.988,-4.11,0.91281,-0.033
1685570,-1.445,-2.12,0.82667,-0.055
1685571,-1.495,-1.71,0.91281,-0.033
